PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,VelInc_X,VelInc_Y,VelInc_Z,OriInc_q0,OriInc_q1,OriInc_q2,OriInc_q3,Pressure,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Mat[1][1],Mat[2][1],Mat[3][1],Mat[1][2],Mat[2][2],Mat[3][2],Mat[1][3],Mat[2][3],Mat[3][3]
19155,4603383,0.132021,0.950066,9.889526,0.013303,0.010388,0.011317,,,,0.000331,0.002374,0.024724,1,0.000017,0.000013,0.000014,,0.999965,0.007842,-0.00268,-0.00063,0.898789,-0.306575,-0.074556,0.999985,-0.001301,0.005351,0.001217,0.999876,0.015686,-0.00537,-0.015679,0.999863
19156,4603408,-0.317186,0.926865,9.748055,0.000822,-0.004061,-0.009033,-0.225999,-0.347692,0.402868,-0.000793,0.002317,0.02437,1,0.000001,-0.000005,-0.000011,100631,0.999965,0.007842,-0.002685,-0.000641,0.898806,-0.307129,-0.075904,0.999985,-0.001325,0.00536,0.001241,0.999876,0.015686,-0.005381,-0.015679,0.999863
19157,4603433,0.531517,0.356553,9.643202,0.0103,-0.007695,-0.009325,,,,0.001328,0.000891,0.024108,1,0.000013,-0.00001,-0.000012,,0.999965,0.007854,-0.002695,-0.000653,0.900181,-0.308203,-0.077301,0.999985,-0.001349,0.005379,0.001264,0.999876,0.01571,-0.0054,-0.015703,0.999862
19158,4603458,0.491686,1.158706,10.037346,0.013087,0.00711,0.002358,,,,0.00123,0.002896,0.025093,1,0.000016,0.000009,0.000003,,0.999965,0.007869,-0.002685,-0.000649,0.901973,-0.307123,-0.076768,0.999985,-0.00134,0.00536,0.001255,0.999875,0.015742,-0.005381,-0.015735,0.999862
19159,4603483,-0.137327,1.481221,10.311275,-0.001968,0.005843,0.002711,,,,-0.000343,0.003703,0.025778,1,-0.000002,0.000007,0.000003,,0.999965,0.007866,-0.002678,-0.000646,0.901581,-0.306285,-0.076411,0.999985,-0.001334,0.005346,0.001249,0.999875,0.015735,-0.005366,-0.015728,0.999862
19160,4603508,-0.109503,1.056282,10.116813,-0.026637,0.007849,-0.005165,-0.226006,-0.348197,0.39792,-0.000273,0.002642,0.025292,1,-0.000033,0.00001,-0.000006,100633,0.999965,0.007832,-0.002668,-0.000653,0.897662,-0.305142,-0.077178,0.999985,-0.001347,0.005326,0.001263,0.999876,0.015666,-0.005346,-0.015659,0.999863
19161,4603533,0.06962,0.170706,9.60394,-0.019953,0.006843,-0.001556,,,,0.000174,0.000428,0.02401,1,-0.000025,0.000009,-0.000002,,0.999966,0.007806,-0.002659,-0.000655,0.894697,-0.304151,-0.07743,0.999985,-0.001351,0.005308,0.001268,0.999877,0.015615,-0.005329,-0.015608,0.999864
19162,4603558,-0.533329,1.117388,9.896408,-0.032283,0.00649,0.002395,,,,-0.001333,0.002795,0.024741,1,-0.00004,0.000008,0.000003,,0.999966,0.007765,-0.002651,-0.000651,0.889995,-0.30316,-0.076982,0.999985,-0.001344,0.005291,0.001261,0.999879,0.015532,-0.005311,-0.015526,0.999865
19163,4603583,-0.097289,-0.037145,9.951971,-0.034432,-0.005162,-0.003584,,,,-0.000244,-0.000091,0.02488,1,-0.000043,-0.000006,-0.000004,,0.999967,0.007721,-0.002657,-0.000656,0.884958,-0.303884,-0.077551,0.999985,-0.001353,0.005304,0.001271,0.99988,0.015445,-0.005324,-0.015438,0.999867
19164,4603608,0.068948,-0.093916,9.67571,-0.035599,0.006013,0.002187,-0.224521,-0.351661,0.39894,0.000173,-0.000233,0.024189,1,-0.000044,0.000008,0.000003,100637,0.999967,0.007675,-0.002649,-0.000654,0.879749,-0.30302,-0.077269,0.999985,-0.001349,0.005289,0.001267,0.999881,0.015354,-0.005309,-0.015347,0.999868
19165,4603633,-0.831546,-0.289406,9.292481,-0.026552,0.002871,-0.007975,,,,-0.002079,-0.000722,0.023231,1,-0.000033,0.000004,-0.00001,,0.999967,0.007641,-0.002646,-0.000664,0.875844,-0.302584,-0.078449,0.999985,-0.001369,0.005281,0.001288,0.999882,0.015286,-0.005301,-0.015279,0.999869
19166,4603658,-0.530816,-1.121629,9.37411,-0.025722,-0.012574,-0.02221,,,,-0.001328,-0.002802,0.023435,1,-0.000032,-0.000016,-0.000028,,0.999967,0.007609,-0.002661,-0.000691,0.872099,-0.30427,-0.081458,0.999985,-0.001422,0.00531,0.001341,0.999883,0.01522,-0.005332,-0.015213,0.99987
19167,4603683,0.92775,-1.500685,9.345955,0.01109,-0.0101,0.001457,,,,0.002319,-0.003752,0.023365,1,0.000014,-0.000013,0.000002,,0.999967,0.007621,-0.002673,-0.000689,0.873579,-0.305712,-0.081316,0.999985,-0.001419,0.005336,0.001338,0.999883,0.015246,-0.005357,-0.015239,0.999869
19168,4603708,-0.608929,0.449471,10.01458,-0.009133,0.007754,-0.003739,-0.225981,-0.351168,0.394469,-0.001522,0.001124,0.025036,1,-0.000011,0.00001,-0.000005,100635,0.999967,0.007609,-0.002663,-0.000694,0.872166,-0.304586,-0.081879,0.999985,-0.001429,0.005316,0.001348,0.999883,0.015221,-0.005337,-0.015214,0.99987
19169,4603733,-0.122143,-1.338978,9.777002,-0.021087,-0.011513,-0.015418,,,,-0.000306,-0.003346,0.024443,1,-0.000026,-0.000014,-0.000019,,0.999967,0.007582,-0.002678,-0.000714,0.86905,-0.306194,-0.084156,0.999984,-0.001469,0.005344,0.001388,0.999884,0.015167,-0.005366,-0.015159,0.999871
19170,4603758,0.785326,-1.757113,9.214856,0.006434,-0.001763,-0.001448,,,,0.001963,-0.004393,0.023037,1,0.000008,-0.000002,-0.000002,,0.999967,0.007589,-0.002679,-0.000714,0.869893,-0.306375,-0.084189,0.999985,-0.001469,0.005347,0.001388,0.999884,0.015182,-0.005369,-0.015174,0.999871
19171,4603783,-0.272793,-0.913957,9.343762,0.0103,0.00562,-0.007537,,,,-0.000682,-0.002285,0.023359,1,0.000013,0.000007,-0.000009,,0.999967,0.007601,-0.002672,-0.000724,0.871266,-0.305546,-0.085301,0.999985,-0.001489,0.005333,0.001408,0.999883,0.015206,-0.005355,-0.015198,0.99987
19172,4603808,-0.029854,-1.883926,9.264855,0.026197,-0.008354,-0.008745,-0.225014,-0.351169,0.396458,-0.000075,-0.004711,0.023162,1,0.000033,-0.00001,-0.000011,100639,0.999967,0.007633,-0.002682,-0.000735,0.874918,-0.306716,-0.086616,0.999985,-0.001512,0.005353,0.00143,0.999882,0.015269,-0.005376,-0.015261,0.999869
19173,4603833,0.375565,-0.803002,9.495956,0.042696,-0.008109,-0.003184,,,,0.000938,-0.00201,0.02374,1,0.000053,-0.00001,-0.000004,,0.999967,0.007685,-0.002692,-0.00074,0.880928,-0.307863,-0.087134,0.999985,-0.001521,0.005373,0.001438,0.999881,0.015374,-0.005396,-0.015366,0.999867
19174,4603858,0.186687,-0.082855,9.976585,0.036129,-0.000186,-0.00177,,,,0.000467,-0.000209,0.024941,1,0.000045,0,-0.000002,,0.999966,0.00773,-0.002692,-0.000741,0.886019,-0.307819,-0.087311,0.999984,-0.001524,0.005372,0.001441,0.999879,0.015463,-0.005395,-0.015455,0.999866
19175,4603883,-0.369861,-0.181378,9.848224,0.022077,0.000248,-0.008671,,,,-0.000925,-0.000455,0.024621,1,0.000028,0,-0.000011,,0.999966,0.007757,-0.002692,-0.000752,0.88908,-0.307757,-0.088597,0.999984,-0.001546,0.005371,0.001463,0.999879,0.015517,-0.005395,-0.015508,0.999865
19176,4603908,0.11071,-0.509574,9.43363,0.040325,-0.004415,-0.002961,-0.22265,-0.347225,0.398938,0.000277,-0.001276,0.023584,1,0.00005,-0.000006,-0.000004,100626,0.999966,0.007806,-0.002697,-0.000756,0.894751,-0.308375,-0.089075,0.999984,-0.001555,0.005382,0.00147,0.999877,0.015615,-0.005406,-0.015607,0.999864
19177,4603933,-0.015313,-0.406978,9.494037,0.040279,-0.003929,0.004531,,,,-0.000039,-0.00102,0.023735,1,0.00005,-0.000005,0.000006,,0.999965,0.007855,-0.002702,-0.000751,0.900409,-0.30894,-0.08848,0.999984,-0.001544,0.005392,0.001459,0.999876,0.015714,-0.005416,-0.015706,0.999862
19178,4603958,-0.045521,0.353878,9.800153,0.049315,-0.003248,0.009502,,,,-0.000114,0.000882,0.0245,1,0.000062,-0.000004,0.000012,,0.999965,0.007916,-0.002706,-0.000739,0.907377,-0.30936,-0.087128,0.999984,-0.001521,0.005399,0.001435,0.999874,0.015836,-0.005423,-0.015828,0.99986
19179,4603983,-0.259622,0.815194,10.052193,0.041411,-0.001365,0.002629,,,,-0.000649,0.002035,0.025131,1,0.000052,-0.000002,0.000003,,0.999964,0.007967,-0.002707,-0.000736,0.913199,-0.309554,-0.086799,0.999984,-0.001515,0.005403,0.001429,0.999872,0.015937,-0.005426,-0.015929,0.999858
19180,4604008,0.077954,0.482026,9.655024,0.038155,-0.004672,-0.002407,-0.224998,-0.351655,0.40042,0.000195,0.001203,0.024138,1,0.000048,-0.000006,-0.000003,100633,0.999964,0.008014,-0.002713,-0.000739,0.918559,-0.31021,-0.087199,0.999984,-0.001522,0.005414,0.001435,0.999871,0.016031,-0.005438,-0.016023,0.999857
19181,4604033,-0.380977,1.51244,9.916423,0.033195,-0.004302,-0.004977,,,,-0.000953,0.003779,0.024791,1,0.000041,-0.000005,-0.000006,,0.999964,0.008054,-0.002718,-0.000746,0.92321,-0.310807,-0.087966,0.999984,-0.001535,0.005425,0.001448,0.999869,0.016112,-0.005449,-0.016104,0.999856
19182,4604058,0.087038,1.362493,10.458734,0.01286,-0.010842,-0.001694,,,,0.000217,0.003405,0.026147,1,0.000016,-0.000014,-0.000002,,0.999964,0.00807,-0.002731,-0.000747,0.924965,-0.312288,-0.088154,0.999984,-0.001539,0.00545,0.00145,0.999869,0.016143,-0.005475,-0.016135,0.999855
19183,4604083,0.922751,0.693039,10.220726,0.01104,0.00119,0.017198,,,,0.002307,0.001732,0.025552,1,0.000014,0.000001,0.000021,,0.999963,0.008082,-0.00273,-0.000726,0.926425,-0.31215,-0.085732,0.999984,-0.001496,0.005448,0.001408,0.999869,0.016168,-0.005471,-0.01616,0.999855
19184,4604108,-0.44941,1.465785,9.62708,0.014966,0.014661,0.007566,-0.224543,-0.349186,0.401403,-0.001123,0.003664,0.024068,1,0.000019,0.000018,0.000009,100635,0.999963,0.0081,-0.002712,-0.000717,0.928455,-0.31006,-0.084659,0.999985,-0.001478,0.005412,0.00139,0.999868,0.016204,-0.005435,-0.016196,0.999854
19185,4604133,-0.738813,1.879926,9.998436,-0.009675,-0.011055,-0.013524,,,,-0.001848,0.0047,0.024996,1,-0.000012,-0.000014,-0.000017,,0.999963,0.008087,-0.002725,-0.000734,0.926972,-0.311605,-0.086666,0.999984,-0.001513,0.005438,0.001424,0.999868,0.016178,-0.005462,-0.01617,0.999855
19186,4604158,1.030354,0.910599,10.334152,-0.010164,-0.011475,-0.002742,,,,0.002575,0.002277,0.025835,1,-0.000013,-0.000014,-0.000003,,0.999963,0.008074,-0.002739,-0.000737,0.925435,-0.313174,-0.087012,0.999984,-0.001519,0.005466,0.00143,0.999869,0.016151,-0.00549,-0.016143,0.999855
19187,4604183,0.586404,1.702721,10.359905,-0.022021,0.016286,0.012524,,,,0.001467,0.004258,0.025899,1,-0.000028,0.00002,0.000016,,0.999964,0.008045,-0.002719,-0.000722,0.922163,-0.310863,-0.085225,0.999984,-0.001487,0.005426,0.0014,0.99987,0.016094,-0.005449,-0.016086,0.999856
19188,4604208,-0.594721,1.567364,10.174249,-0.049534,0.003732,-0.002465,-0.222626,-0.3492,0.399442,-0.001487,0.003922,0.025435,1,-0.000062,0.000005,-0.000003,100635,0.999964,0.007982,-0.002714,-0.000725,0.914962,-0.310315,-0.085614,0.999984,-0.001494,0.005416,0.001408,0.999872,0.015968,-0.005439,-0.01596,0.999858
19189,4604233,0.173803,0.593868,9.953755,-0.060825,-0.002129,-0.006253,,,,0.000434,0.001488,0.024884,1,-0.000076,-0.000003,-0.000008,,0.999965,0.007905,-0.002716,-0.000734,0.906147,-0.310598,-0.086559,0.999984,-0.001511,0.005421,0.001425,0.999874,0.015814,-0.005444,-0.015806,0.99986
19190,4604258,0.307416,-0.056013,9.544728,-0.047413,0.005045,-0.002712,,,,0.000769,-0.000137,0.023862,1,-0.000059,0.000006,-0.000003,,0.999965,0.007846,-0.002709,-0.000736,0.89928,-0.309802,-0.086805,0.999984,-0.001515,0.005407,0.00143,0.999876,0.015695,-0.00543,-0.015687,0.999862
19191,4604283,-0.559087,0.168267,9.514604,-0.047599,0.007576,-0.014944,,,,-0.001397,0.000424,0.023786,1,-0.000059,0.000009,-0.000019,,0.999966,0.007785,-0.0027,-0.000755,0.892365,-0.308676,-0.088972,0.999984,-0.001553,0.005387,0.001469,0.999878,0.015574,-0.005411,-0.015566,0.999864
19192,4604308,-0.143321,-0.800962,9.479382,-0.047892,-0.006671,-0.012718,-0.224521,-0.352159,0.396962,-0.000359,-0.002,0.023699,1,-0.00006,-0.000008,-0.000016,100641,0.999966,0.007724,-0.002708,-0.000772,0.885407,-0.309596,-0.090853,0.999984,-0.001586,0.005403,0.001502,0.999879,0.015452,-0.005427,-0.015444,0.999866
19193,4604333,0.251904,-0.542202,9.752354,-0.03089,0.00524,0.000144,,,,0.00063,-0.001354,0.024381,1,-0.000039,0.000007,0,,0.999967,0.007685,-0.002701,-0.000772,0.880875,-0.308838,-0.090866,0.999984,-0.001586,0.00539,0.001503,0.999881,0.015373,-0.005414,-0.015365,0.999867
19194,4604358,-0.444211,-0.34176,9.816989,-0.041743,0.002835,-0.010155,,,,-0.00111,-0.000852,0.024543,1,-0.000052,0.000004,-0.000013,,0.999967,0.007632,-0.002697,-0.000784,0.874824,-0.308343,-0.092155,0.999984,-0.001608,0.005382,0.001526,0.999882,0.015268,-0.005405,-0.015259,0.999869
19195,4604383,-0.478653,-0.927318,9.676121,-0.042421,-0.000896,-0.009449,,,,-0.001197,-0.002316,0.024191,1,-0.000053,-0.000001,-0.000012,,0.999967,0.007578,-0.002698,-0.000796,0.868648,-0.308443,-0.093555,0.999984,-0.001633,0.005383,0.001551,0.999884,0.01516,-0.005407,-0.015151,0.999871
19196,4604408,0.51826,-2.367743,9.005559,-0.024849,-0.005178,-0.002012,-0.221159,-0.351183,0.39996,0.001295,-0.005918,0.022514,1,-0.000031,-0.000006,-0.000003,100633,0.999968,0.007546,-0.002704,-0.000799,0.864982,-0.309172,-0.093899,0.999984,-0.001639,0.005396,0.001557,0.999885,0.015096,-0.00542,-0.015087,0.999872
19197,4604433,-0.575012,-1.244407,9.223286,0.001148,0.008737,-0.005326,,,,-0.001437,-0.003111,0.023058,1,0.000001,0.000011,-0.000007,,0.999968,0.007547,-0.002693,-0.000806,0.865043,-0.307902,-0.094687,0.999984,-0.001653,0.005374,0.001571,0.999885,0.015097,-0.005398,-0.015088,0.999872
19198,4604458,-0.453594,-1.058982,9.75981,-0.01301,-0.012214,-0.012513,,,,-0.001135,-0.002647,0.0244,1,-0.000016,-0.000015,-0.000016,,0.999968,0.00753,-0.002708,-0.00082,0.863105,-0.309557,-0.096354,0.999984,-0.001682,0.005403,0.0016,0.999885,0.015063,-0.005427,-0.015054,0.999872
19199,4604483,0.804691,-2.068905,9.581653,-0.003457,-0.007343,-0.003728,,,,0.002011,-0.005172,0.023954,1,-0.000004,-0.000009,-0.000005,,0.999968,0.007524,-0.002717,-0.000826,0.862505,-0.310593,-0.096948,0.999984,-0.001692,0.005421,0.00161,0.999885,0.015053,-0.005446,-0.015044,0.999872
19200,4604508,0.070144,-1.287657,9.308511,0.016166,0.010601,0.004572,-0.221152,-0.352673,0.396502,0.000176,-0.00322,0.023271,1,0.00002,0.000013,0.000006,100634,0.999968,0.007544,-0.002703,-0.00082,0.864709,-0.309077,-0.096315,0.999984,-0.001681,0.005394,0.001599,0.999885,0.015091,-0.005419,-0.015082,0.999872
19201,4604533,-0.596977,-1.644772,9.128589,0.026035,-0.004382,-0.010204,,,,-0.001493,-0.004113,0.022821,1,0.000033,-0.000005,-0.000013,,0.999967,0.007575,-0.002709,-0.000833,0.868338,-0.309676,-0.09783,0.999984,-0.001707,0.005405,0.001625,0.999884,0.015155,-0.00543,-0.015146,0.999871
19202,4604558,0.457125,-1.279275,9.424682,0.034585,-0.016968,-0.003308,,,,0.001142,-0.0032,0.023561,1,0.000043,-0.000021,-0.000004,,0.999967,0.007618,-0.002729,-0.000837,0.873205,-0.31203,-0.098275,0.999984,-0.001715,0.005446,0.001632,0.999883,0.015239,-0.005471,-0.01523,0.999869
19203,4604583,0.56565,-0.58843,9.884049,0.057862,0.008085,0.008953,,,,0.001415,-0.001475,0.02471,1,0.000072,0.00001,0.000011,,0.999966,0.007689,-0.002719,-0.000826,0.881379,-0.310884,-0.097019,0.999984,-0.001693,0.005426,0.00161,0.99988,0.015382,-0.005451,-0.015373,0.999867
19204,4604608,-0.453402,0.214076,10.070551,0.024844,-0.000983,-0.004654,-0.224536,-0.350676,0.39745,-0.001134,0.000534,0.025176,1,0.000031,-0.000001,-0.000006,100627,0.999966,0.007719,-0.002721,-0.000832,0.884833,-0.311007,-0.097732,0.999984,-0.001706,0.005428,0.001622,0.99988,0.015442,-0.005454,-0.015433,0.999866
19205,4604633,0.301295,-1.268894,9.38788,0.039496,-0.000833,0.004338,,,,0.000753,-0.003175,0.023469,1,0.000049,-0.000001,0.000005,,0.999966,0.007768,-0.002722,-0.000827,0.89038,-0.311129,-0.097157,0.999984,-0.001696,0.00543,0.001611,0.999878,0.015539,-0.005456,-0.01553,0.999865
19206,4604658,0.043859,0.399131,9.59026,0.057461,0.003599,0.005084,,,,0.00011,0.000994,0.023976,1,0.000072,0.000004,0.000006,,0.999965,0.007839,-0.002717,-0.000819,0.898512,-0.310556,-0.096313,0.999984,-0.001681,0.00542,0.001596,0.999876,0.015681,-0.005446,-0.015672,0.999862
19207,4604683,-0.386697,0.11085,9.80138,0.041383,-0.004657,-0.003761,,,,-0.000967,0.000275,0.024503,1,0.000052,-0.000006,-0.000005,,0.999965,0.007889,-0.002722,-0.000824,0.904335,-0.311207,-0.096907,0.999984,-0.001691,0.005432,0.001605,0.999874,0.015783,-0.005458,-0.015774,0.999861
19208,4604708,0.318878,0.314918,9.806333,0.046425,-0.002539,0.003511,-0.22307,-0.353655,0.394013,0.000797,0.000784,0.024516,1,0.000058,-0.000003,0.000004,100629,0.999964,0.007946,-0.002726,-0.00082,0.910875,-0.311571,-0.096454,0.999984,-0.001683,0.005438,0.001597,0.999872,0.015897,-0.005464,-0.015888,0.999859
19209,4604710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19210,4604733,-0.08251,0.462301,9.697204,0.056276,0.00504,0.00849,,,,-0.000206,0.001152,0.024243,1,0.00007,0.000006,0.000011,,0.999964,0.008016,-0.002719,-0.00081,0.918821,-0.310861,-0.095271,0.999984,-0.001663,0.005426,0.001576,0.99987,0.016036,-0.005451,-0.016027,0.999857
19211,4604758,-0.633476,1.562531,10.100299,0.037991,-0.007476,0.00096,,,,-0.001584,0.003904,0.025251,1,0.000047,-0.000009,0.000001,,0.999963,0.008063,-0.002728,-0.000809,0.924168,-0.311865,-0.095167,0.999984,-0.001661,0.005443,0.001573,0.999869,0.016129,-0.005469,-0.01612,0.999855
19212,4604783,0.118144,0.861228,10.139185,0.028748,-0.010465,0.002012,,,,0.000295,0.002151,0.025348,1,0.000036,-0.000013,0.000003,,0.999963,0.008097,-0.002741,-0.000806,0.928177,-0.313361,-0.094947,0.999984,-0.001657,0.005469,0.001568,0.999868,0.016199,-0.005495,-0.01619,0.999854
19213,4604808,0.394012,1.350367,10.0938,0.024372,0.001857,0.007347,-0.224051,-0.35217,0.393007,0.000985,0.003374,0.025235,1,0.00003,0.000002,0.000009,100636,0.999963,0.008127,-0.002739,-0.000797,0.931554,-0.313105,-0.093935,0.999984,-0.001639,0.005465,0.00155,0.999867,0.016258,-0.005491,-0.016249,0.999853
19214,4604833,-0.423072,1.811028,10.17489,0.007423,-0.00442,0.001783,,,,-0.001058,0.004527,0.025437,1,0.000009,-0.000006,0.000002,,0.999963,0.008135,-0.002744,-0.000796,0.932508,-0.313734,-0.093734,0.999984,-0.001636,0.005476,0.001547,0.999866,0.016274,-0.005502,-0.016266,0.999853
19215,4604858,0.107595,1.10418,9.967035,-0.007008,-0.007524,-0.000153,,,,0.000269,0.002761,0.024918,1,-0.000009,-0.000009,0,,0.999963,0.008126,-0.002753,-0.000796,0.931413,-0.314743,-0.09372,0.999984,-0.001636,0.005493,0.001546,0.999867,0.016255,-0.005519,-0.016247,0.999853
19216,4604883,0.377913,1.025937,9.893651,0.001053,-0.002204,0.005012,,,,0.000945,0.002565,0.024734,1,0.000001,-0.000003,0.000006,,0.999963,0.008126,-0.002756,-0.00079,0.931452,-0.315063,-0.093052,0.999984,-0.001624,0.005499,0.001534,0.999867,0.016256,-0.005525,-0.016247,0.999853
19217,4604908,-0.011333,1.578281,10.005415,-0.00294,0.000168,0.005116,-0.223098,-0.351185,0.394002,-0.000028,0.003946,0.025014,1,-0.000004,0,0.000006,100627,0.999963,0.008121,-0.002756,-0.000784,0.930919,-0.315043,-0.092363,0.999984,-0.001612,0.005499,0.001523,0.999867,0.016247,-0.005524,-0.016238,0.999853
19218,4604933,-0.103554,1.73407,10.411796,-0.029089,-0.005411,-0.00712,,,,-0.000259,0.004337,0.026029,1,-0.000036,-0.000007,-0.000009,,0.999963,0.008084,-0.002762,-0.000793,0.92665,-0.315794,-0.09344,0.999984,-0.001631,0.005512,0.001541,0.999868,0.016172,-0.005537,-0.016163,0.999854
19219,4604958,0.783359,0.49233,10.008162,-0.032535,0.000576,0.000707,,,,0.001958,0.001233,0.02502,1,-0.000041,0.000001,0.000001,,0.999964,0.008043,-0.002761,-0.000791,0.921903,-0.315644,-0.093229,0.999984,-0.001627,0.005509,0.001538,0.99987,0.016089,-0.005534,-0.016081,0.999856
19220,4604983,-0.006994,1.065404,9.777464,-0.02314,0.007806,0.005914,,,,-0.000017,0.002665,0.024444,1,-0.000029,0.00001,0.000007,,0.999964,0.008013,-0.002751,-0.000784,0.918476,-0.314532,-0.092408,0.999984,-0.001613,0.00549,0.001525,0.999871,0.01603,-0.005515,-0.016021,0.999857
19221,4605008,-0.56684,0.794588,9.843325,-0.044504,-0.004709,-0.010321,-0.223093,-0.351181,0.395982,-0.001417,0.001989,0.024608,1,-0.000056,-0.000006,-0.000013,100631,0.999964,0.007956,-0.002757,-0.000798,0.912002,-0.315175,-0.093942,0.999984,-0.00164,0.005501,0.001552,0.999872,0.015917,-0.005526,-0.015908,0.999858
19222,4605033,0.500627,-0.11096,9.751235,-0.02642,-0.004697,-0.000602,,,,0.001251,-0.000276,0.024378,1,-0.000033,-0.000006,-0.000001,,0.999965,0.007922,-0.002763,-0.000799,0.90811,-0.315839,-0.094083,0.999984,-0.001642,0.005512,0.001554,0.999874,0.015849,-0.005538,-0.01584,0.99986
19223,4605058,-0.102328,0.802188,10.000016,-0.037956,0.0094,-0.001281,,,,-0.000255,0.002008,0.025,1,-0.000047,0.000012,-0.000002,,0.999965,0.007874,-0.00275,-0.0008,0.902591,-0.314421,-0.094107,0.999984,-0.001642,0.005488,0.001556,0.999875,0.015752,-0.005513,-0.015744,0.999861
19224,4605083,-0.468296,0.360863,9.997061,-0.052457,-0.002357,-0.006467,,,,-0.001171,0.000905,0.024993,1,-0.000066,-0.000003,-0.000008,,0.999965,0.007808,-0.002753,-0.000808,0.894974,-0.314736,-0.095083,0.999984,-0.001659,0.005493,0.001574,0.999877,0.015619,-0.005518,-0.01561,0.999863
19225,4605108,0.105623,-0.312777,9.795241,-0.05448,-0.001755,-0.010861,-0.22407,-0.349692,0.39646,0.000264,-0.000779,0.024488,1,-0.000068,-0.000002,-0.000014,100637,0.999966,0.007739,-0.002755,-0.000822,0.887071,-0.314956,-0.096687,0.999984,-0.001687,0.005497,0.001602,0.999879,0.015481,-0.005522,-0.015472,0.999865
19226,4605133,0.046399,-0.764626,9.450119,-0.041126,0.00615,-0.002855,,,,0.000116,-0.001909,0.023625,1,-0.000051,0.000008,-0.000004,,0.999966,0.007687,-0.002747,-0.000825,0.881101,-0.314,-0.096978,0.999984,-0.001693,0.00548,0.001608,0.999881,0.015377,-0.005506,-0.015368,0.999867
19227,4605158,-0.670057,-0.684305,9.459868,-0.035231,-0.001888,-0.012641,,,,-0.001675,-0.001709,0.02365,1,-0.000044,-0.000002,-0.000016,,0.999967,0.007642,-0.002749,-0.000842,0.875956,-0.314235,-0.098837,0.999984,-0.001725,0.005484,0.001641,0.999882,0.015288,-0.00551,-0.015278,0.999868
19228,4605183,-0.052035,-0.926715,9.569736,-0.033094,-0.007546,-0.009687,,,,-0.000131,-0.002315,0.023925,1,-0.000041,-0.000009,-0.000012,,0.999967,0.007599,-0.002758,-0.000854,0.871116,-0.315288,-0.100285,0.999983,-0.00175,0.005503,0.001666,0.999883,0.015203,-0.005529,-0.015194,0.999869
19229,4605208,0.319518,-1.416814,9.48543,-0.021753,0.000071,-0.004324,-0.222133,-0.349692,0.401924,0.000799,-0.003541,0.023714,1,-0.000027,0,-0.000005,100636,0.999967,0.007571,-0.002758,-0.00086,0.867896,-0.315261,-0.100949,0.999984,-0.001762,0.005502,0.001678,0.999884,0.015147,-0.005528,-0.015137,0.99987
19230,4605233,-0.340864,-0.745008,9.51124,-0.008701,-0.000632,-0.006221,,,,-0.000852,-0.001862,0.023778,1,-0.000011,-0.000001,-0.000008,,0.999967,0.007559,-0.002758,-0.000868,0.866546,-0.31533,-0.101886,0.999984,-0.001778,0.005504,0.001695,0.999885,0.015123,-0.00553,-0.015114,0.999871
19231,4605258,-0.262389,-1.228601,9.586685,-0.011849,-0.007954,-0.012425,,,,-0.000657,-0.003071,0.023967,1,-0.000015,-0.00001,-0.000016,,0.999967,0.007544,-0.002768,-0.000883,0.864771,-0.316373,-0.103609,0.999983,-0.001808,0.005522,0.001725,0.999885,0.015092,-0.005548,-0.015083,0.999871
19232,4605283,0.596904,-1.356186,9.596043,-0.002748,-0.006466,-0.003226,,,,0.001492,-0.00339,0.02399,1,-0.000003,-0.000008,-0.000004,,0.999968,0.00754,-0.002776,-0.000888,0.864272,-0.317285,-0.104129,0.999983,-0.001817,0.005538,0.001734,0.999885,0.015084,-0.005564,-0.015074,0.999871
19233,4605308,-0.104497,-0.93338,9.702446,0.001249,0.006356,-0.005607,-0.224512,-0.352152,0.400427,-0.000261,-0.002334,0.024256,1,0.000002,0.000008,-0.000007,100645,0.999968,0.00754,-0.002768,-0.000895,0.864348,-0.316355,-0.104963,0.999983,-0.001832,0.005521,0.001748,0.999885,0.015085,-0.005548,-0.015075,0.999871
19234,4605333,-0.060651,-1.456609,9.463697,0.001474,-0.003393,-0.011504,,,,-0.000152,-0.003642,0.023659,1,0.000002,-0.000004,-0.000014,,0.999968,0.007541,-0.002772,-0.00091,0.86446,-0.316808,-0.106663,0.999983,-0.001862,0.005529,0.001778,0.999885,0.015087,-0.005557,-0.015077,0.999871
19235,4605358,0.374207,-1.538786,9.209399,0.027529,-0.006329,-0.001548,,,,0.000935,-0.003849,0.023023,1,0.000034,-0.000008,-0.000002,,0.999967,0.007575,-0.002779,-0.000912,0.868313,-0.317641,-0.106873,0.999983,-0.001865,0.005544,0.001781,0.999884,0.015154,-0.005571,-0.015144,0.99987
